Date,label,economics,IT,finance,social,politics
2019-06-26,,0,0,0,1,0
2019-06-27,,0,0,0,0,1
2019-06-27,10.0,1,0,0,0,0
2019-06-27,,0,1,0,0,0
2019-06-27,,0,0,1,0,0
2019-06-27,,0,0,0,1,0
2019-06-28,,0,0,0,0,1
2019-06-28,,1,0,0,0,0
2019-06-28,,0,1,0,0,0
2019-06-28,,0,0,1,0,0
2019-06-28,,0,0,0,1,0
2019-07-01,,0,0,0,0,1
2019-07-01,4.0,1,0,0,0,0
2019-07-01,,0,1,0,0,0
2019-07-01,3.0,0,0,1,0,0
2019-07-01,,0,0,0,1,0
2019-07-02,,0,0,0,0,1
2019-07-02,6.0,1,0,0,0,0
2019-07-02,,0,1,0,0,0
2019-07-02,,0,0,1,0,0
2019-07-02,,0,0,0,1,0
2019-07-03,,0,0,0,0,1
2019-07-03,3.0,1,0,0,0,0
2019-07-03,,0,1,0,0,0
2019-07-03,,0,0,1,0,0
2019-07-03,,0,0,0,1,0
2019-07-04,,0,0,0,0,1
2019-07-04,4.0,1,0,0,0,0
2019-07-04,3.0,0,1,0,0,0
2019-07-04,,0,0,1,0,0
2019-07-04,,0,0,0,1,0
2019-07-05,,0,0,0,0,1
2019-07-05,,1,0,0,0,0
2019-07-05,2.0,0,1,0,0,0
2019-07-05,,0,0,1,0,0
2019-07-05,,0,0,0,1,0
2019-07-08,,0,0,0,0,1
2019-07-08,3.0,1,0,0,0,0
2019-07-08,5.0,0,1,0,0,0
2019-07-08,4.0,0,0,1,0,0
2019-07-08,,0,0,0,1,0
2019-07-09,,0,0,0,0,1
2019-07-09,6.0,1,0,0,0,0
2019-07-09,,0,1,0,0,0
2019-07-09,,0,0,1,0,0
2019-07-09,,0,0,0,1,0
2019-07-10,,0,0,0,0,1
2019-07-10,3.0,1,0,0,0,0
2019-07-10,2.0,0,1,0,0,0
2019-07-10,,0,0,1,0,0
2019-07-10,,0,0,0,1,0
2019-07-11,,0,0,0,0,1
2019-07-11,,1,0,0,0,0
2019-07-11,,0,1,0,0,0
2019-07-11,,0,0,1,0,0
2019-07-11,,0,0,0,1,0
2019-07-12,,0,0,0,0,1
2019-07-12,3.0,1,0,0,0,0
2019-07-12,,0,1,0,0,0
2019-07-12,,0,0,1,0,0
2019-07-12,,0,0,0,1,0
2019-07-15,,0,0,0,0,1
2019-07-15,7.0,1,0,0,0,0
2019-07-15,2.0,0,1,0,0,0
2019-07-15,4.0,0,0,1,0,0
2019-07-15,,0,0,0,1,0
2019-07-16,,0,0,0,0,1
2019-07-16,5.0,1,0,0,0,0
2019-07-16,,0,1,0,0,0
2019-07-16,,0,0,1,0,0
2019-07-16,,0,0,0,1,0
2019-07-17,,0,0,0,0,1
2019-07-17,5.0,1,0,0,0,0
2019-07-17,,0,1,0,0,0
2019-07-17,3.0,0,0,1,0,0
2019-07-17,,0,0,0,1,0
2019-07-18,,0,0,0,0,1
2019-07-18,3.0,1,0,0,0,0
2019-07-18,,0,1,0,0,0
2019-07-18,,0,0,1,0,0
2019-07-18,,0,0,0,1,0
2019-07-19,,0,0,0,0,1
2019-07-19,5.0,1,0,0,0,0
2019-07-19,,0,1,0,0,0
2019-07-19,,0,0,1,0,0
2019-07-19,,0,0,0,1,0
2019-07-22,,0,0,0,0,1
2019-07-22,,1,0,0,0,0
2019-07-22,,0,1,0,0,0
2019-07-22,,0,0,1,0,0
2019-07-22,,0,0,0,1,0
2019-07-23,,0,0,0,0,1
2019-07-23,5.0,1,0,0,0,0
2019-07-23,,0,1,0,0,0
2019-07-23,,0,0,1,0,0
2019-07-23,,0,0,0,1,0
2019-07-24,,0,0,0,0,1
2019-07-24,,1,0,0,0,0
2019-07-24,,0,1,0,0,0
2019-07-24,,0,0,1,0,0
2019-07-24,,0,0,0,1,0
2019-07-25,,0,0,0,0,1
2019-07-25,,1,0,0,0,0
2019-07-25,3.0,0,1,0,0,0
2019-07-25,,0,0,1,0,0
2019-07-25,,0,0,0,1,0
2019-07-26,,0,0,0,0,1
2019-07-26,3.0,1,0,0,0,0
2019-07-26,,0,1,0,0,0
2019-07-26,,0,0,1,0,0
2019-07-26,,0,0,0,1,0
2019-07-29,,0,0,0,0,1
2019-07-29,3.0,1,0,0,0,0
2019-07-29,,0,1,0,0,0
2019-07-29,,0,0,1,0,0
2019-07-29,,0,0,0,1,0
2019-07-30,,0,0,0,0,1
2019-07-30,3.0,1,0,0,0,0
2019-07-30,,0,1,0,0,0
2019-07-30,,0,0,1,0,0
2019-07-30,,0,0,0,1,0
2019-07-31,,0,0,0,0,1
2019-07-31,4.0,1,0,0,0,0
2019-07-31,,0,1,0,0,0
2019-07-31,,0,0,1,0,0
2019-07-31,,0,0,0,1,0
2019-08-01,,0,0,0,0,1
2019-08-01,6.0,1,0,0,0,0
2019-08-01,,0,1,0,0,0
2019-08-01,,0,0,1,0,0
2019-08-01,,0,0,0,1,0
2019-08-02,,0,0,0,0,1
2019-08-02,,1,0,0,0,0
2019-08-02,,0,1,0,0,0
2019-08-02,,0,0,1,0,0
2019-08-02,,0,0,0,1,0
2019-08-05,,0,0,0,0,1
2019-08-05,3.0,1,0,0,0,0
2019-08-05,,0,1,0,0,0
2019-08-05,,0,0,1,0,0
2019-08-05,,0,0,0,1,0
2019-08-06,,0,0,0,0,1
2019-08-06,,1,0,0,0,0
2019-08-06,,0,1,0,0,0
2019-08-06,,0,0,1,0,0
2019-08-06,,0,0,0,1,0
2019-08-07,,0,0,0,0,1
2019-08-07,3.0,1,0,0,0,0
2019-08-07,,0,1,0,0,0
2019-08-07,,0,0,1,0,0
2019-08-07,,0,0,0,1,0
2019-08-08,,0,0,0,0,1
2019-08-08,3.0,1,0,0,0,0
2019-08-08,,0,1,0,0,0
2019-08-08,,0,0,1,0,0
2019-08-08,,0,0,0,1,0
2019-08-09,,0,0,0,0,1
2019-08-09,,1,0,0,0,0
2019-08-09,4.0,0,1,0,0,0
2019-08-09,5.0,0,0,1,0,0
2019-08-09,,0,0,0,1,0
2019-08-12,,0,0,0,0,1
2019-08-12,5.0,1,0,0,0,0
2019-08-12,8.0,0,1,0,0,0
2019-08-12,,0,0,1,0,0
2019-08-12,,0,0,0,1,0
2019-08-13,,0,0,0,0,1
2019-08-13,,1,0,0,0,0
2019-08-13,3.0,0,1,0,0,0
2019-08-13,,0,0,1,0,0
2019-08-13,,0,0,0,1,0
2019-08-14,,0,0,0,0,1
2019-08-14,3.0,1,0,0,0,0
2019-08-14,2.0,0,1,0,0,0
2019-08-14,,0,0,1,0,0
2019-08-14,,0,0,0,1,0
2019-08-16,,0,0,0,0,1
2019-08-16,,1,0,0,0,0
2019-08-16,5.0,0,1,0,0,0
2019-08-16,2.0,0,0,1,0,0
2019-08-16,,0,0,0,1,0
2019-08-19,,0,0,0,0,1
2019-08-19,2.0,1,0,0,0,0
2019-08-19,6.0,0,1,0,0,0
2019-08-19,1.0,0,0,1,0,0
2019-08-19,,0,0,0,1,0
2019-08-20,,0,0,0,0,1
2019-08-20,3.0,1,0,0,0,0
2019-08-20,2.0,0,1,0,0,0
2019-08-20,,0,0,1,0,0
2019-08-20,,0,0,0,1,0
2019-08-21,,0,0,0,0,1
2019-08-21,,1,0,0,0,0
2019-08-21,,0,1,0,0,0
2019-08-21,,0,0,1,0,0
2019-08-21,,0,0,0,1,0
2019-08-22,,0,0,0,0,1
2019-08-22,,1,0,0,0,0
2019-08-22,,0,1,0,0,0
2019-08-22,,0,0,1,0,0
2019-08-22,,0,0,0,1,0
2019-08-23,,0,0,0,0,1
2019-08-23,,1,0,0,0,0
2019-08-23,3.0,0,1,0,0,0
2019-08-23,1.0,0,0,1,0,0
2019-08-23,,0,0,0,1,0
2019-08-26,,0,0,0,0,1
2019-08-26,3.0,1,0,0,0,0
2019-08-26,,0,1,0,0,0
2019-08-26,1.0,0,0,1,0,0
2019-08-26,,0,0,0,1,0
2019-08-27,,0,0,0,0,1
2019-08-27,,1,0,0,0,0
2019-08-27,3.0,0,1,0,0,0
2019-08-27,,0,0,1,0,0
2019-08-27,,0,0,0,1,0
2019-08-28,,0,0,0,0,1
2019-08-28,,1,0,0,0,0
2019-08-28,,0,1,0,0,0
2019-08-28,,0,0,1,0,0
2019-08-28,,0,0,0,1,0
2019-08-29,,0,0,0,0,1
2019-08-29,,1,0,0,0,0
2019-08-29,3.0,0,1,0,0,0
2019-08-29,,0,0,1,0,0
2019-08-29,,0,0,0,1,0
2019-08-30,,0,0,0,0,1
2019-08-30,4.0,1,0,0,0,0
2019-08-30,,0,1,0,0,0
2019-08-30,,0,0,1,0,0
2019-08-30,,0,0,0,1,0
2019-09-02,,0,0,0,0,1
2019-09-02,6.0,1,0,0,0,0
2019-09-02,,0,1,0,0,0
2019-09-02,1.0,0,0,1,0,0
2019-09-02,2.0,0,0,0,1,0
2019-09-03,,0,0,0,0,1
2019-09-03,3.0,1,0,0,0,0
2019-09-03,,0,1,0,0,0
2019-09-03,,0,0,1,0,0
2019-09-03,1.0,0,0,0,1,0
2019-09-04,,0,0,0,0,1
2019-09-04,3.0,1,0,0,0,0
2019-09-04,2.0,0,1,0,0,0
2019-09-04,,0,0,1,0,0
2019-09-04,2.0,0,0,0,1,0
2019-09-05,,0,0,0,0,1
2019-09-05,3.0,1,0,0,0,0
2019-09-05,2.0,0,1,0,0,0
2019-09-05,1.0,0,0,1,0,0
2019-09-05,1.0,0,0,0,1,0
2019-09-06,,0,0,0,0,1
2019-09-06,8.0,1,0,0,0,0
2019-09-06,,0,1,0,0,0
2019-09-06,,0,0,1,0,0
2019-09-06,1.0,0,0,0,1,0
2019-09-09,,0,0,0,0,1
2019-09-09,11.0,1,0,0,0,0
2019-09-09,,0,1,0,0,0
2019-09-09,,0,0,1,0,0
2019-09-09,,0,0,0,1,0
2019-09-10,,0,0,0,0,1
2019-09-10,,1,0,0,0,0
2019-09-10,3.0,0,1,0,0,0
2019-09-10,,0,0,1,0,0
2019-09-10,,0,0,0,1,0
2019-09-11,,0,0,0,0,1
2019-09-11,,1,0,0,0,0
2019-09-11,3.0,0,1,0,0,0
2019-09-11,,0,0,1,0,0
2019-09-11,,0,0,0,1,0
2019-09-16,,0,0,0,0,1
2019-09-16,,1,0,0,0,0
2019-09-16,6.0,0,1,0,0,0
2019-09-16,,0,0,1,0,0
2019-09-16,,0,0,0,1,0
2019-09-17,,0,0,0,0,1
2019-09-17,,1,0,0,0,0
2019-09-17,,0,1,0,0,0
2019-09-17,,0,0,1,0,0
2019-09-17,,0,0,0,1,0
2019-09-18,,0,0,0,0,1
2019-09-18,,1,0,0,0,0
2019-09-18,,0,1,0,0,0
2019-09-18,,0,0,1,0,0
2019-09-18,,0,0,0,1,0
2019-09-19,,0,0,0,0,1
2019-09-19,,1,0,0,0,0
2019-09-19,,0,1,0,0,0
2019-09-19,,0,0,1,0,0
2019-09-19,,0,0,0,1,0
2019-09-20,,0,0,0,0,1
2019-09-20,3.0,1,0,0,0,0
2019-09-20,,0,1,0,0,0
2019-09-20,,0,0,1,0,0
2019-09-20,1.0,0,0,0,1,0
2019-09-23,,0,0,0,0,1
2019-09-23,,1,0,0,0,0
2019-09-23,,0,1,0,0,0
2019-09-23,,0,0,1,0,0
2019-09-23,,0,0,0,1,0
2019-09-24,,0,0,0,0,1
2019-09-24,3.0,1,0,0,0,0
2019-09-24,,0,1,0,0,0
2019-09-24,,0,0,1,0,0
2019-09-24,,0,0,0,1,0
2019-09-25,,0,0,0,0,1
2019-09-25,5.0,1,0,0,0,0
2019-09-25,,0,1,0,0,0
2019-09-25,,0,0,1,0,0
2019-09-25,,0,0,0,1,0
2019-09-26,,0,0,0,0,1
2019-09-26,3.0,1,0,0,0,0
2019-09-26,1.0,0,1,0,0,0
2019-09-26,,0,0,1,0,0
2019-09-26,,0,0,0,1,0
2019-09-27,,0,0,0,0,1
2019-09-27,3.0,1,0,0,0,0
2019-09-27,,0,1,0,0,0
2019-09-27,,0,0,1,0,0
2019-09-27,,0,0,0,1,0
2019-09-30,,0,0,0,0,1
2019-09-30,9.0,1,0,0,0,0
2019-09-30,,0,1,0,0,0
2019-09-30,,0,0,1,0,0
2019-09-30,,0,0,0,1,0
2019-10-01,,0,0,0,0,1
2019-10-01,3.0,1,0,0,0,0
2019-10-01,,0,1,0,0,0
2019-10-01,1.0,0,0,1,0,0
2019-10-01,,0,0,0,1,0
2019-10-02,,0,0,0,0,1
2019-10-02,4.0,1,0,0,0,0
2019-10-02,,0,1,0,0,0
2019-10-02,,0,0,1,0,0
2019-10-02,,0,0,0,1,0
2019-10-04,,0,0,0,0,1
2019-10-04,3.0,1,0,0,0,0
2019-10-04,,0,1,0,0,0
2019-10-04,,0,0,1,0,0
2019-10-04,,0,0,0,1,0
2019-10-07,,0,0,0,0,1
2019-10-07,3.0,1,0,0,0,0
2019-10-07,,0,1,0,0,0
2019-10-07,,0,0,1,0,0
2019-10-07,1.0,0,0,0,1,0
2019-10-08,,0,0,0,0,1
2019-10-08,3.0,1,0,0,0,0
2019-10-08,,0,1,0,0,0
2019-10-08,,0,0,1,0,0
2019-10-08,,0,0,0,1,0
2019-10-10,,0,0,0,0,1
2019-10-10,6.0,1,0,0,0,0
2019-10-10,,0,1,0,0,0
2019-10-10,2.0,0,0,1,0,0
2019-10-10,,0,0,0,1,0
2019-10-11,,0,0,0,0,1
2019-10-11,6.0,1,0,0,0,0
2019-10-11,,0,1,0,0,0
2019-10-11,1.0,0,0,1,0,0
2019-10-11,,0,0,0,1,0
2019-10-14,,0,0,0,0,1
2019-10-14,5.0,1,0,0,0,0
2019-10-14,3.0,0,1,0,0,0
2019-10-14,3.0,0,0,1,0,0
2019-10-14,,0,0,0,1,0
2019-10-15,,0,0,0,0,1
2019-10-15,,1,0,0,0,0
2019-10-15,,0,1,0,0,0
2019-10-15,,0,0,1,0,0
2019-10-15,,0,0,0,1,0
2019-10-16,,0,0,0,0,1
2019-10-16,3.0,1,0,0,0,0
2019-10-16,,0,1,0,0,0
2019-10-16,2.0,0,0,1,0,0
2019-10-16,,0,0,0,1,0
2019-10-17,,0,0,0,0,1
2019-10-17,3.0,1,0,0,0,0
2019-10-17,,0,1,0,0,0
2019-10-17,,0,0,1,0,0
2019-10-17,,0,0,0,1,0
2019-10-18,,0,0,0,0,1
2019-10-18,,1,0,0,0,0
2019-10-18,,0,1,0,0,0
2019-10-18,,0,0,1,0,0
2019-10-18,,0,0,0,1,0
2019-10-21,,0,0,0,0,1
2019-10-21,6.0,1,0,0,0,0
2019-10-21,,0,1,0,0,0
2019-10-21,,0,0,1,0,0
2019-10-21,,0,0,0,1,0
2019-10-22,,0,0,0,0,1
2019-10-22,3.0,1,0,0,0,0
2019-10-22,,0,1,0,0,0
2019-10-22,,0,0,1,0,0
2019-10-22,,0,0,0,1,0
2019-10-23,,0,0,0,0,1
2019-10-23,,1,0,0,0,0
2019-10-23,,0,1,0,0,0
2019-10-23,,0,0,1,0,0
2019-10-23,,0,0,0,1,0
2019-10-24,,0,0,0,0,1
2019-10-24,3.0,1,0,0,0,0
2019-10-24,,0,1,0,0,0
2019-10-24,3.0,0,0,1,0,0
2019-10-24,2.0,0,0,0,1,0
2019-10-25,,0,0,0,0,1
2019-10-25,3.0,1,0,0,0,0
2019-10-25,,0,1,0,0,0
2019-10-25,,0,0,1,0,0
2019-10-25,2.0,0,0,0,1,0
2019-10-28,,0,0,0,0,1
2019-10-28,3.0,1,0,0,0,0
2019-10-28,,0,1,0,0,0
2019-10-28,,0,0,1,0,0
2019-10-28,,0,0,0,1,0
2019-10-29,,0,0,0,0,1
2019-10-29,,1,0,0,0,0
2019-10-29,,0,1,0,0,0
2019-10-29,,0,0,1,0,0
2019-10-29,,0,0,0,1,0
2019-10-30,,0,0,0,0,1
2019-10-30,4.0,1,0,0,0,0
2019-10-30,3.0,0,1,0,0,0
2019-10-30,,0,0,1,0,0
2019-10-30,,0,0,0,1,0
2019-10-31,,0,0,0,0,1
2019-10-31,10.0,1,0,0,0,0
2019-10-31,,0,1,0,0,0
2019-10-31,,0,0,1,0,0
2019-10-31,,0,0,0,1,0
2019-11-01,,0,0,0,0,1
2019-11-01,5.0,1,0,0,0,0
2019-11-01,,0,1,0,0,0
2019-11-01,,0,0,1,0,0
2019-11-01,,0,0,0,1,0
2019-11-04,,0,0,0,0,1
2019-11-04,3.0,1,0,0,0,0
2019-11-04,7.0,0,1,0,0,0
2019-11-04,,0,0,1,0,0
2019-11-04,,0,0,0,1,0
2019-11-05,,0,0,0,0,1
2019-11-05,,1,0,0,0,0
2019-11-05,,0,1,0,0,0
2019-11-05,,0,0,1,0,0
2019-11-05,,0,0,0,1,0
2019-11-06,,0,0,0,0,1
2019-11-06,2.0,1,0,0,0,0
2019-11-06,,0,1,0,0,0
2019-11-06,3.0,0,0,1,0,0
2019-11-06,,0,0,0,1,0
2019-11-07,,0,0,0,0,1
2019-11-07,3.0,1,0,0,0,0
2019-11-07,,0,1,0,0,0
2019-11-07,,0,0,1,0,0
2019-11-07,,0,0,0,1,0
2019-11-08,,0,0,0,0,1
2019-11-08,3.0,1,0,0,0,0
2019-11-08,2.0,0,1,0,0,0
2019-11-08,,0,0,1,0,0
2019-11-08,,0,0,0,1,0
2019-11-11,,0,0,0,0,1
2019-11-11,15.0,1,0,0,0,0
2019-11-11,,0,1,0,0,0
2019-11-11,3.0,0,0,1,0,0
2019-11-11,,0,0,0,1,0
2019-11-12,,0,0,0,0,1
2019-11-12,6.0,1,0,0,0,0
2019-11-12,,0,1,0,0,0
2019-11-12,2.0,0,0,1,0,0
2019-11-12,,0,0,0,1,0
2019-11-13,,0,0,0,0,1
2019-11-13,,1,0,0,0,0
2019-11-13,,0,1,0,0,0
2019-11-13,,0,0,1,0,0
2019-11-13,,0,0,0,1,0
2019-11-14,,0,0,0,0,1
2019-11-14,6.0,1,0,0,0,0
2019-11-14,,0,1,0,0,0
2019-11-14,,0,0,1,0,0
2019-11-14,,0,0,0,1,0
2019-11-15,,0,0,0,0,1
2019-11-15,3.0,1,0,0,0,0
2019-11-15,,0,1,0,0,0
2019-11-15,,0,0,1,0,0
2019-11-15,,0,0,0,1,0
2019-11-18,,0,0,0,0,1
2019-11-18,10.0,1,0,0,0,0
2019-11-18,,0,1,0,0,0
2019-11-18,,0,0,1,0,0
2019-11-18,,0,0,0,1,0
2019-11-19,,0,0,0,0,1
2019-11-19,3.0,1,0,0,0,0
2019-11-19,2.0,0,1,0,0,0
2019-11-19,,0,0,1,0,0
2019-11-19,,0,0,0,1,0
2019-11-20,,0,0,0,0,1
2019-11-20,9.0,1,0,0,0,0
2019-11-20,,0,1,0,0,0
2019-11-20,3.0,0,0,1,0,0
2019-11-20,,0,0,0,1,0
2019-11-21,,0,0,0,0,1
2019-11-21,3.0,1,0,0,0,0
2019-11-21,2.0,0,1,0,0,0
2019-11-21,,0,0,1,0,0
2019-11-21,,0,0,0,1,0
2019-11-22,2.0,0,0,0,0,1
2019-11-22,2.0,1,0,0,0,0
2019-11-22,3.0,0,1,0,0,0
2019-11-22,,0,0,1,0,0
2019-11-22,,0,0,0,1,0
2019-11-25,,0,0,0,0,1
2019-11-25,4.0,1,0,0,0,0
2019-11-25,3.0,0,1,0,0,0
2019-11-25,3.0,0,0,1,0,0
2019-11-25,,0,0,0,1,0
2019-11-26,,0,0,0,0,1
2019-11-26,3.0,1,0,0,0,0
2019-11-26,,0,1,0,0,0
2019-11-26,,0,0,1,0,0
2019-11-26,,0,0,0,1,0
2019-11-27,,0,0,0,0,1
2019-11-27,3.0,1,0,0,0,0
2019-11-27,,0,1,0,0,0
2019-11-27,3.0,0,0,1,0,0
2019-11-27,,0,0,0,1,0
2019-11-28,,0,0,0,0,1
2019-11-28,,1,0,0,0,0
2019-11-28,,0,1,0,0,0
2019-11-28,,0,0,1,0,0
2019-11-28,,0,0,0,1,0
2019-11-29,,0,0,0,0,1
2019-11-29,11.0,1,0,0,0,0
2019-11-29,,0,1,0,0,0
2019-11-29,,0,0,1,0,0
2019-11-29,,0,0,0,1,0
2019-12-02,,0,0,0,0,1
2019-12-02,3.0,1,0,0,0,0
2019-12-02,,0,1,0,0,0
2019-12-02,,0,0,1,0,0
2019-12-02,,0,0,0,1,0
2019-12-03,,0,0,0,0,1
2019-12-03,3.0,1,0,0,0,0
2019-12-03,3.0,0,1,0,0,0
2019-12-03,,0,0,1,0,0
2019-12-03,,0,0,0,1,0
2019-12-04,,0,0,0,0,1
2019-12-04,3.0,1,0,0,0,0
2019-12-04,3.0,0,1,0,0,0
2019-12-04,,0,0,1,0,0
2019-12-04,,0,0,0,1,0
2019-12-05,,0,0,0,0,1
2019-12-05,9.0,1,0,0,0,0
2019-12-05,,0,1,0,0,0
2019-12-05,,0,0,1,0,0
2019-12-05,,0,0,0,1,0
2019-12-06,,0,0,0,0,1
2019-12-06,3.0,1,0,0,0,0
2019-12-06,,0,1,0,0,0
2019-12-06,3.0,0,0,1,0,0
2019-12-06,,0,0,0,1,0
2019-12-09,,0,0,0,0,1
2019-12-09,7.0,1,0,0,0,0
2019-12-09,3.0,0,1,0,0,0
2019-12-09,2.0,0,0,1,0,0
2019-12-09,,0,0,0,1,0
2019-12-10,,0,0,0,0,1
2019-12-10,5.0,1,0,0,0,0
2019-12-10,,0,1,0,0,0
2019-12-10,2.0,0,0,1,0,0
2019-12-10,,0,0,0,1,0
2019-12-11,,0,0,0,0,1
2019-12-11,3.0,1,0,0,0,0
2019-12-11,,0,1,0,0,0
2019-12-11,,0,0,1,0,0
2019-12-11,,0,0,0,1,0
2019-12-12,,0,0,0,0,1
2019-12-12,,1,0,0,0,0
2019-12-12,,0,1,0,0,0
2019-12-12,,0,0,1,0,0
2019-12-12,,0,0,0,1,0
2019-12-13,,0,0,0,0,1
2019-12-13,,1,0,0,0,0
2019-12-13,,0,1,0,0,0
2019-12-13,,0,0,1,0,0
2019-12-13,,0,0,0,1,0
2019-12-16,,0,0,0,0,1
2019-12-16,,1,0,0,0,0
2019-12-16,1.0,0,1,0,0,0
2019-12-16,,0,0,1,0,0
2019-12-16,,0,0,0,1,0
2019-12-17,,0,0,0,0,1
2019-12-17,3.0,1,0,0,0,0
2019-12-17,,0,1,0,0,0
2019-12-17,,0,0,1,0,0
2019-12-17,,0,0,0,1,0
2019-12-18,,0,0,0,0,1
2019-12-18,2.0,1,0,0,0,0
2019-12-18,,0,1,0,0,0
2019-12-18,,0,0,1,0,0
2019-12-18,,0,0,0,1,0
2019-12-19,,0,0,0,0,1
2019-12-19,9.0,1,0,0,0,0
2019-12-19,,0,1,0,0,0
2019-12-19,,0,0,1,0,0
2019-12-19,,0,0,0,1,0
2019-12-20,,0,0,0,0,1
2019-12-20,3.0,1,0,0,0,0
2019-12-20,,0,1,0,0,0
2019-12-20,3.0,0,0,1,0,0
2019-12-20,,0,0,0,1,0
2019-12-23,,0,0,0,0,1
2019-12-23,3.0,1,0,0,0,0
2019-12-23,,0,1,0,0,0
2019-12-23,3.0,0,0,1,0,0
2019-12-23,,0,0,0,1,0
2019-12-24,,0,0,0,0,1
2019-12-24,5.0,1,0,0,0,0
2019-12-24,,0,1,0,0,0
2019-12-24,,0,0,1,0,0
2019-12-24,,0,0,0,1,0
2019-12-26,,0,0,0,0,1
2019-12-26,,1,0,0,0,0
2019-12-26,,0,1,0,0,0
2019-12-26,,0,0,1,0,0
2019-12-26,,0,0,0,1,0
2019-12-27,,0,0,0,0,1
2019-12-27,,1,0,0,0,0
2019-12-27,,0,1,0,0,0
2019-12-27,,0,0,1,0,0
2019-12-27,,0,0,0,1,0
2019-12-30,,0,0,0,0,1
2019-12-30,9.0,1,0,0,0,0
2019-12-30,,0,1,0,0,0
2019-12-30,3.0,0,0,1,0,0
2019-12-30,,0,0,0,1,0
